Sample_ID,Code,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,Cl,NO3,SO4-S,Na,K,Mg,Ca,NH4-N,PO4-P,DOC,DIC,TDN,TDP,SiO2,DON,TSS
Q2,100013068,12/7/1987 0:00,1540,0.4,-9999,7.15,45,4.3,208,0.65,3.39,0.75,1.09,2.4,15,-9999,-9999,-9999,-9999,-9999,12.3,-9999,36.2
Q2,100013069,12/8/1987 0:00,1050,0.51,-9999,7.21,58.8,6.5,208,0.7,4.87,0.67,1.49,2.95,32,-9999,-9999,-9999,-9999,-9999,19.7,-9999,91
Q2,100013070,12/15/1987 0:00,1017,0.2,-9999,7.52,70.3,6.9,-9999,0.76,6.09,0.82,2.27,4.8,11,-9999,-9999,-9999,-9999,-9999,26.1,-9999,15
Q2,100013071,12/22/1987 0:00,840,0.18,-9999,7.54,77.4,6.9,-9999,0.88,6.4,0.82,2.35,4.75,11,-9999,-9999,-9999,-9999,-9999,28.7,-9999,6.69
Q2,100013072,12/29/1987 0:00,956,0.11,-9999,7.55,81.6,6.7,253,0.88,7.34,0.78,2.58,5,19,-9999,-9999,-9999,-9999,-9999,30.8,-9999,7.3
Q2,100013073,1/5/1988 0:00,954,0.16,-9999,7.55,82.6,7.5,255,0.87,7.32,0.77,2.57,5.01,18,-9999,-9999,-9999,-9999,-9999,30.9,-9999,11
Q2,100013074,1/12/1988 0:00,855,0.14,-9999,7.39,80.6,6.4,233,0.91,7.29,0.77,2.54,5.27,11,-9999,-9999,-9999,-9999,-9999,30.7,-9999,8.96
Q2,100013075,1/19/1988 0:00,805,0.12,-9999,7.46,81.3,6.6,221,-9999,7.38,0.74,2.61,5.28,18,-9999,-9999,-9999,-9999,-9999,30.5,-9999,7.77
Q2,100013076,1/26/1988 0:00,903,0.09,-9999,7.47,85.4,6.1,195,1.49,7.64,0.71,2.74,5.52,17,-9999,-9999,-9999,-9999,-9999,32.6,-9999,6.69
Q2,100013082,1/29/1988 0:00,-9999,-9999,-9999,7.3,51.4,5.3,331,0.63,4.93,0.98,1.53,3.54,23,-9999,-9999,-9999,-9999,-9999,12.7,-9999,368
Q2,100013081,1/29/1988 0:00,-9999,-9999,-9999,7.32,52.9,5.2,333,0.79,4.94,1.1,1.5,3.45,12,-9999,-9999,-9999,-9999,-9999,12.7,-9999,675
Q2,100013077,1/29/1988 0:00,-9999,-9999,-9999,-9999,-9999,6.96,-9999,0.93,5.88,0.84,1.94,4.07,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Q2,100013078,1/29/1988 0:00,-9999,-9999,-9999,7.39,62.9,5.4,183,0.9,5.84,0.87,1.86,4.05,14,-9999,-9999,-9999,-9999,-9999,19.9,-9999,1645
Q2,100013079,1/29/1988 0:00,-9999,-9999,-9999,7.45,60.1,5.3,268,-9999,5.61,1.03,1.74,3.96,14,-9999,-9999,-9999,-9999,-9999,17.7,-9999,1574
Q2,100130771,1/29/1988 0:00,-9999,-9999,-9999,7.4,64.3,7.33,-9999,0.71,5.83,0.84,1.98,4.07,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,689
Q2,100013080,1/29/1988 0:00,-9999,-9999,-9999,7.4,55.2,5.3,306,-9999,5.17,1.12,1.59,3.66,12,-9999,-9999,-9999,-9999,-9999,14.2,-9999,921
Q2,100013083,1/29/1988 0:00,-9999,-9999,-9999,7.3,53.1,5.1,364,-9999,5.01,0.99,1.58,3.75,31,-9999,-9999,-9999,-9999,-9999,13.5,-9999,-9999
Q2,100013084,2/2/1988 0:00,-9999,-9999,-9999,6.78,62.9,5.6,153,-9999,5.76,0.81,1.77,4.02,30,-9999,-9999,-9999,-9999,-9999,16.7,-9999,54.4
Q2,100013085,2/2/1988 0:00,1150,0.3,-9999,6.9,58.5,5.6,223,-9999,5.43,0.9,1.64,3.6,12,-9999,-9999,-9999,-9999,-9999,14.6,-9999,99
Q2,100013086,2/3/1988 0:00,1257,0.14,-9999,6.96,-9999,5.2,282,0.94,7.15,0.91,2.48,5.42,16.2,-9999,-9999,-9999,-9999,-9999,27.4,-9999,17.6
Q2,100013087,2/4/1988 0:00,827,-9999,-9999,6.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.52
Q2,100013088,2/9/1988 0:00,905,0.12,-9999,7.12,92.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6
Q2,100013089,2/10/1988 0:00,829,0.08,-9999,7.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.9
Q2,100013090,2/16/1988 0:00,829,0.09,-9999,7.15,94,7.5,31.14,0.96,7.08,0.64,2.45,4.51,19.4,-9999,-9999,-9999,-9999,-9999,29.6,-9999,7.05
Q2,100013091,2/23/1988 0:00,842,0.1,-9999,7.11,94.6,7.6,231,1.13,6.93,0.82,2.73,5.15,18.6,-9999,-9999,-9999,-9999,-9999,31.6,-9999,10.7
Q2,100013092,3/1/1988 0:00,1011,0.08,-9999,7.18,96.2,7.64,218,1.06,6.89,0.77,2.73,5.15,18.9,-9999,-9999,-9999,-9999,-9999,31.6,-9999,15.7
Q2,100013093,3/8/1988 0:00,-9999,-9999,-9999,7.48,95.1,8.08,209,0.88,7.42,0.7,2.56,4.91,27.3,-9999,-9999,-9999,-9999,-9999,32.4,-9999,6.33
Q2,100013094,3/15/1988 0:00,830,0.06,-9999,7.41,99.8,7.23,191,-9999,7.37,0.72,2.62,4.9,27.3,-9999,-9999,-9999,-9999,-9999,33.1,-9999,3.43
Q2,100013095,3/23/1988 0:00,814,0.08,-9999,7.29,-9999,7.32,139,-9999,7.56,0.82,1.35,1.73,9,-9999,-9999,-9999,-9999,-9999,33.1,-9999,2.6
Q2,100013096,3/29/1988 0:00,-9999,-9999,-9999,7.22,65.1,8.35,287,0.82,5.6,0.97,1.69,3.51,12,-9999,-9999,-9999,-9999,-9999,17.5,-9999,65
Q2,100013097,4/5/1988 0:00,941,0.03,-9999,7.43,93.1,7.9,174,-9999,7.58,0.78,2.64,4.85,-9999,-9999,-9999,-9999,-9999,-9999,32,-9999,4.24
Q2,100013098,4/12/1988 0:00,-9999,-9999,-9999,7.3,93.5,-9999,173,1.33,7.87,0.69,2.71,4.77,-9999,-9999,-9999,-9999,0.19,-9999,-9999,-9999,4.46
Q2,100013099,4/19/1988 0:00,-9999,-9999,-9999,7.27,78,7.13,212,0.89,6.61,0.77,2.16,4.05,23,-9999,-9999,-9999,0.23,-9999,27.9,0.01,47.11
Q2,100013100,4/26/1988 0:00,-9999,-9999,-9999,7.37,86.6,7.2,182,-9999,7.36,0.79,2.55,4.73,33.6,-9999,-9999,-9999,0.2,-9999,31,0.01,6.25
Q2,100013101,5/3/1988 0:00,921,-9999,-9999,7.41,91.4,7.05,164,0.93,7.34,0.81,2.57,4.74,58.3,-9999,-9999,-9999,0.11,-9999,-9999,0.01,5.46
Q2,100013102,5/10/1988 0:00,-9999,-9999,-9999,7.38,93.2,7.29,162,0.97,7.69,0.77,2.66,4.35,54.4,-9999,-9999,-9999,0.19,-9999,-9999,0.01,26.09
Q2,100013106,5/10/1988 0:00,1621,0.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,38.33
Q2,100013105,5/10/1988 0:00,1353,0.79,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,232
Q2,100013103,5/10/1988 0:00,945,0.58,-9999,6.87,49.5,4.35,415,0.79,3.4,1.27,0.9,2.48,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,579.3
Q2,100013104,5/10/1988 0:00,1222,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.56
Q2,100013107,5/17/1988 0:00,957,0.08,-9999,7.28,73,-9999,234,-9999,6.01,0.75,1.13,1.36,117,-9999,-9999,-9999,0.27,-9999,-9999,0.01,-9999
Q2,100013108,5/24/1988 0:00,-9999,-9999,-9999,7.32,83.9,-9999,213,0.93,7.25,0.67,2.37,4.26,53.6,-9999,-9999,-9999,0.22,-9999,-9999,0.01,4.08
Q2,100013109,5/31/1988 0:00,833,0.08,-9999,7.58,77,6.57,224,-9999,6.46,0.83,2.19,3.58,68.8,-9999,-9999,-9999,0.24,-9999,-9999,0.01,12.46
Q2,100013110,6/7/1988 0:00,830,0.08,-9999,7.34,90,-9999,188,0.97,7.63,0.72,2.63,4.36,71.1,-9999,-9999,-9999,0.17,-9999,-9999,0.01,2.38
Q2,100013111,6/14/1988 0:00,848,0.08,-9999,7.47,84.2,-9999,-9999,0.59,7.17,0.69,2.59,4.12,117.8,-9999,-9999,-9999,0.21,-9999,-9999,-9999,7.56
Q2,100013112,6/21/1988 0:00,909,0.1,-9999,7.23,66.2,-9999,-9999,0.86,5.75,0.73,1.88,3.48,-9999,-9999,-9999,-9999,0.25,-9999,-9999,-9999,-9999
Q2,100013114,6/28/1988 0:00,821,0.09,-9999,7.32,83.1,-9999,-9999,1.18,6.84,0.71,2.41,4.05,-9999,-9999,-9999,-9999,0.22,-9999,-9999,-9999,5
Q2,100013115,7/5/1988 0:00,836,0.1,-9999,7.33,83.3,7.29,-9999,-9999,7.21,0.83,2.43,3.83,-9999,-9999,-9999,-9999,0.3,-9999,-9999,-9999,3.05
Q2,100013116,7/12/1988 0:00,828,0.08,-9999,7.15,84,-9999,-9999,0.94,6.97,0.71,2.59,4.53,-9999,-9999,-9999,-9999,0.29,-9999,-9999,-9999,5.87
Q2,100013117,7/19/1988 0:00,846,0.14,-9999,7.27,64.1,7.05,-9999,-9999,5.48,0.77,1.84,3.36,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.9
Q2,100013118,7/22/1988 0:00,748,0.12,-9999,7.5,73.2,7.71,-9999,0.91,6.51,0.81,2.23,3.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.11
Q2,100013120,7/26/1988 0:00,811,0.1,-9999,7.38,63.6,6,-9999,0.77,5.47,0.8,1.88,3.38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.7
Q2,100013119,7/26/1988 0:00,704,0.15,-9999,7.29,57.2,6.89,-9999,0.72,4.77,0.71,1.61,3.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56.6
Q2,100013121,8/2/1988 0:00,-9999,-9999,-9999,7.51,84.8,7.32,-9999,0.92,7.52,0.77,2.55,1.32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.78
Q2,100013122,8/9/1988 0:00,-9999,-9999,-9999,7.69,88.1,5.28,-9999,-9999,7.48,0.77,2.61,4.21,17.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.67
Q2,100013123,8/16/1988 0:00,932,0.1,-9999,7.35,84.5,5.16,-9999,-9999,7.4,0.86,2.88,3.9,13.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.85
Q2,100013124,8/23/1988 0:00,819,0.08,-9999,7.37,81.2,-9999,-9999,-9999,7.23,0.73,2.53,4.35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.58
Q2,100013128,8/24/1988 0:00,1744,-9999,-9999,6.65,25,-9999,132.67,-9999,2.46,0.82,0.55,1.04,-9999,-9999,-9999,-9999,0.51,-9999,-9999,-9999,-9999
Q2,100013129,8/24/1988 0:00,904,0.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,56
Q2,100013127,8/24/1988 0:00,656,0.77,-9999,7.3,52.8,-9999,172.34,-9999,4.06,0.95,1.15,2.47,-9999,-9999,-9999,-9999,0.55,-9999,-9999,-9999,1876
Q2,100013126,8/24/1988 0:00,808,0.3,-9999,7.05,50.1,-9999,238.13,-9999,3.87,0.87,1.14,2.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45.6
Q2,100013125,8/24/1988 0:00,647,0.19,-9999,7.06,64.8,-9999,69.75,-9999,5.53,0.81,1.8,3.44,10.95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.27
Q2,100013130,8/30/1988 0:00,-9999,-9999,-9999,7.46,85.8,-9999,241.38,-9999,7.09,0.69,2.43,4.92,-9999,-9999,-9999,-9999,0.38,-9999,-9999,-9999,8.53
Q2,100013131,9/6/1988 0:00,-9999,-9999,-9999,7.4,88.4,-9999,216.26,-9999,7.77,0.7,2.64,5.12,-9999,-9999,-9999,-9999,0.31,-9999,-9999,-9999,5.8
Q2,100013132,9/13/1988 0:00,830,0.14,-9999,7.38,89,-9999,240.34,0.77,6.61,0.73,2.29,4.25,-9999,-9999,-9999,-9999,0.24,-9999,-9999,-9999,4.83
Q2,100013133,9/20/1988 0:00,820,0.12,-9999,7.45,87.8,-9999,226.61,0.78,7.35,0.75,2.54,4.73,-9999,-9999,-9999,-9999,0.31,-9999,-9999,-9999,10.29
Q2,100013134,9/27/1988 0:00,825,0.08,-9999,7.41,95.5,-9999,246.38,0.79,7.68,0.68,2.63,4.78,16.59,-9999,-9999,-9999,0.28,-9999,-9999,0.01,9.13
Q2,100013135,10/4/1988 0:00,839,0.16,-9999,7.3,70.8,-9999,9.01,0.62,6.03,0.72,2.13,3.91,-9999,-9999,-9999,-9999,0.18,-9999,-9999,-9999,32.3
Q2,100013136,10/11/1988 0:00,-9999,-9999,-9999,-9999,79.93,-9999,239.89,-9999,6.81,0.78,-9999,-9999,63.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
Q2,100013137,10/18/1988 0:00,822,0.08,-9999,7.38,88,-9999,234.68,0.97,-9999,-9999,-9999,-9999,60.59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,54.5
Q2,1035,10/25/1988 0:00,825,0.1,-9999,7.39,72.2,6.62,-9999,0.72,6.76,0.83,2.32,5.05,-9999,-9999,-9999,-9999,0.33,-9999,-9999,-9999,6.44
Q2,1065,11/1/1988 0:00,826,0.08,-9999,7.31,85.1,8.97,217.66,0.77,7.27,0.81,2.33,3.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.45
Q2,1090,11/7/1988 0:00,840,0.08,-9999,7.52,87.1,8.19,225.38,0.83,7.01,0.86,2.35,5.23,-9999,-9999,-9999,-9999,0.39,-9999,-9999,-9999,5.78
Q2,1082,11/15/1988 0:00,856,0.12,-9999,7.35,82.9,7.75,224.24,0.98,6.93,0.83,2.34,4.98,-9999,-9999,-9999,-9999,0.4,-9999,-9999,-9999,5.94
